P10659	37.0, 15.0, 5.0, 34.0, 5.0, 16.0, 23.0, 32.0, 8.0, 28.0, 27.0, 27.0, 7.0, 12.0, 16.0, 21.0, 25.0, 4.0, 14.0, 26.0	0
P38994	30.0, 46.0, 58.0, 53.0, 4.0, 27.0, 34.0, 25.0, 35.0, 48.0, 66.0, 61.0, 16.0, 28.0, 44.0, 84.0, 56.0, 3.0, 31.0, 30.0	1
P07259	175.0, 103.0, 109.0, 126.0, 23.0, 60.0, 150.0, 132.0, 44.0, 145.0, 204.0, 127.0, 47.0, 84.0, 104.0, 168.0, 128.0, 14.0, 80.0, 191.0	0
P32608	40.0, 39.0, 16.0, 28.0, 10.0, 17.0, 45.0, 45.0, 13.0, 48.0, 48.0, 37.0, 9.0, 18.0, 22.0, 49.0, 29.0, 6.0, 23.0, 46.0	0
P40356	38.0, 11.0, 46.0, 15.0, 2.0, 41.0, 11.0, 20.0, 8.0, 15.0, 33.0, 18.0, 20.0, 8.0, 28.0, 32.0, 32.0, 0.0, 6.0, 13.0	0
P33330	35.0, 8.0, 22.0, 22.0, 3.0, 13.0, 27.0, 30.0, 12.0, 29.0, 35.0, 35.0, 5.0, 17.0, 17.0, 24.0, 16.0, 3.0, 13.0, 29.0	0
P38165	25.0, 22.0, 40.0, 26.0, 0.0, 23.0, 37.0, 27.0, 18.0, 23.0, 45.0, 24.0, 14.0, 13.0, 27.0, 65.0, 27.0, 1.0, 16.0, 13.0	0
P38699	40.0, 44.0, 46.0, 39.0, 19.0, 27.0, 38.0, 38.0, 14.0, 48.0, 72.0, 45.0, 22.0, 27.0, 35.0, 85.0, 40.0, 9.0, 22.0, 33.0	0
Q06144	6.0, 12.0, 14.0, 9.0, 0.0, 8.0, 9.0, 10.0, 5.0, 19.0, 22.0, 7.0, 7.0, 12.0, 13.0, 16.0, 20.0, 5.0, 7.0, 15.0	0
P32828	38.0, 73.0, 36.0, 50.0, 10.0, 26.0, 53.0, 30.0, 12.0, 35.0, 48.0, 25.0, 10.0, 23.0, 26.0, 47.0, 40.0, 3.0, 10.0, 24.0	0
Q04739	24.0, 11.0, 32.0, 37.0, 1.0, 33.0, 21.0, 23.0, 15.0, 18.0, 29.0, 18.0, 15.0, 12.0, 31.0, 33.0, 26.0, 4.0, 14.0, 20.0	0
P18494	40.0, 31.0, 105.0, 31.0, 4.0, 37.0, 18.0, 26.0, 12.0, 35.0, 43.0, 35.0, 17.0, 29.0, 38.0, 141.0, 49.0, 4.0, 9.0, 26.0	1
P38850	33.0, 29.0, 75.0, 65.0, 16.0, 45.0, 76.0, 37.0, 29.0, 81.0, 93.0, 114.0, 16.0, 59.0, 44.0, 90.0, 74.0, 12.0, 27.0, 55.0	0
P06782	33.0, 22.0, 40.0, 41.0, 4.0, 24.0, 42.0, 29.0, 31.0, 47.0, 55.0, 48.0, 19.0, 20.0, 30.0, 59.0, 30.0, 7.0, 23.0, 29.0	1
P53224	12.0, 10.0, 9.0, 11.0, 1.0, 7.0, 10.0, 11.0, 7.0, 17.0, 20.0, 8.0, 5.0, 12.0, 12.0, 20.0, 22.0, 6.0, 9.0, 13.0	0
P25344	12.0, 18.0, 23.0, 30.0, 7.0, 20.0, 20.0, 14.0, 7.0, 18.0, 33.0, 22.0, 10.0, 7.0, 17.0, 36.0, 22.0, 4.0, 5.0, 21.0	0
P33298	32.0, 30.0, 17.0, 31.0, 0.0, 18.0, 33.0, 22.0, 4.0, 29.0, 46.0, 26.0, 11.0, 12.0, 19.0, 30.0, 21.0, 0.0, 12.0, 35.0	0
P46969	23.0, 6.0, 7.0, 18.0, 5.0, 5.0, 13.0, 16.0, 9.0, 14.0, 18.0, 19.0, 10.0, 13.0, 16.0, 11.0, 12.0, 2.0, 1.0, 20.0	0
Q12098	33.0, 30.0, 53.0, 53.0, 6.0, 47.0, 67.0, 24.0, 6.0, 51.0, 56.0, 59.0, 13.0, 27.0, 35.0, 76.0, 60.0, 3.0, 13.0, 36.0	0
Q03656	33.0, 35.0, 62.0, 55.0, 10.0, 20.0, 48.0, 42.0, 24.0, 48.0, 56.0, 51.0, 17.0, 25.0, 31.0, 92.0, 34.0, 9.0, 19.0, 31.0	0
P04449	18.0, 16.0, 4.0, 3.0, 0.0, 7.0, 10.0, 8.0, 2.0, 7.0, 7.0, 30.0, 1.0, 8.0, 4.0, 14.0, 7.0, 1.0, 1.0, 7.0	0
P53879	19.0, 11.0, 21.0, 20.0, 6.0, 18.0, 20.0, 17.0, 7.0, 18.0, 25.0, 34.0, 2.0, 7.0, 16.0, 33.0, 30.0, 2.0, 12.0, 13.0	1
P02557	31.0, 19.0, 27.0, 29.0, 6.0, 23.0, 36.0, 34.0, 11.0, 21.0, 32.0, 15.0, 15.0, 25.0, 18.0, 37.0, 26.0, 5.0, 14.0, 33.0	0
P40505	16.0, 29.0, 28.0, 24.0, 1.0, 20.0, 26.0, 21.0, 6.0, 11.0, 26.0, 25.0, 4.0, 11.0, 9.0, 30.0, 17.0, 1.0, 13.0, 9.0	0
P32591	39.0, 26.0, 75.0, 54.0, 2.0, 41.0, 91.0, 35.0, 14.0, 48.0, 55.0, 68.0, 18.0, 25.0, 44.0, 80.0, 49.0, 5.0, 17.0, 39.0	0
Q07807	52.0, 22.0, 96.0, 37.0, 3.0, 68.0, 48.0, 44.0, 26.0, 51.0, 61.0, 59.0, 19.0, 37.0, 49.0, 103.0, 31.0, 1.0, 32.0, 40.0	0
P39940	38.0, 58.0, 40.0, 53.0, 4.0, 41.0, 51.0, 58.0, 17.0, 32.0, 57.0, 39.0, 12.0, 41.0, 37.0, 63.0, 74.0, 13.0, 28.0, 53.0	0
P38764	76.0, 25.0, 40.0, 76.0, 8.0, 34.0, 98.0, 67.0, 22.0, 56.0, 115.0, 63.0, 23.0, 28.0, 32.0, 75.0, 54.0, 6.0, 31.0, 64.0	0
P05750	28.0, 20.0, 5.0, 9.0, 1.0, 7.0, 22.0, 17.0, 2.0, 13.0, 19.0, 18.0, 6.0, 8.0, 11.0, 9.0, 13.0, 0.0, 7.0, 25.0	0
P11075	115.0, 85.0, 132.0, 152.0, 26.0, 85.0, 175.0, 69.0, 34.0, 128.0, 201.0, 116.0, 39.0, 95.0, 61.0, 206.0, 116.0, 15.0, 43.0, 116.0	1
P46674	54.0, 60.0, 93.0, 68.0, 13.0, 71.0, 88.0, 35.0, 31.0, 83.0, 130.0, 117.0, 26.0, 57.0, 60.0, 134.0, 78.0, 7.0, 43.0, 53.0	0
