P10659	0.72246075	0
P38994	0.5179941	0
P07259	0.3334095	0
P32608	0.934366	0
P40356	0.98790157	0
P33330	0.7453137	0
P38165	0.6118159	0
P38699	0.18308836	0
Q06144	0.74503607	1
P32828	0.7522096	0
Q04739	0.9473131	0
P18494	0.99994767	0
P38850	0.05662766	0
P06782	0.075187355	0
P53224	0.69522333	1
P25344	0.34366673	0
P33298	0.17900941	1
P46969	0.5319071	0
Q12098	0.047046274	0
Q03656	0.61754537	0
P04449	0.90027165	1
P53879	0.4342777	0
P02557	0.90066516	0
P40505	0.733184	0
P32591	0.5294447	0
Q07807	0.9598323	0
P39940	0.99762005	0
P38764	0.0065089464	0
P05750	0.92046297	0
P11075	3.2601836e-06	0
P46674	0.00019603968	0
P32565	0.10477024	0
P26321	0.57521135	0
P0CX31	0.91175413	1
P35056	0.5232141	0
P53290	0.18002376	0
Q12515	0.99559546	1
P53191	0.76931226	0
P07283	0.47353843	0
P01120	0.94138646	0
Q12221	0.9965929	0
Q08215	0.11165255	0
P39001	0.9979694	0
Q06146	0.16500086	0
P39523	0.97821844	0
P32600	6.188714e-11	0
P35169	1.4162291e-11	0
P16862	0.9932263	0
P53718	0.58258474	0
Q02205	0.47718945	0
P06169	0.9167906	0
P05030	0.97405994	0
Q02831	0.83649004	0
P11484	0.69084543	0
P10080	0.9993692	0
P40150	0.7152556	0
P04802	0.0561184	0
P05740	0.95211405	1
P32607	0.83096176	0
P06843	0.6447491	0
P16861	0.9307699	0
P25302	0.9061723	1
P43588	0.7830783	0
Q06677	0.13848984	0
P18480	0.98390925	0
P46676	0.08408761	0
P40433	0.6816046	0
P47160	0.28953883	0
P53741	0.9609096	0
P12709	0.81682897	0
P10591	0.7726367	0
P29295	0.39277035	0
P14742	0.15324286	0
P53388	0.94939256	0
Q04233	0.9362657	0
P28777	0.9865602	0
P36117	0.109301865	0
P00830	0.98295116	0
P39009	0.051584125	0
Q00955	0.95828557	0
P48524	0.08855751	0
P36107	0.6941137	0
P39517	0.34346774	0
P53309	0.15492219	0
P13663	0.8130604	0
P32801	0.29263324	0
P25694	0.9584524	0
P43535	0.005998701	0
P19880	0.91516376	0
P32639	2.111455e-06	0
P60010	0.93059516	0
Q12386	0.0032123923	0
P02994	0.99509096	0
P40529	0.53834045	0
P53911	0.89978504	0
P13586	0.232629	0
Q08496	0.00893116	0
P43634	0.004474312	0
P47029	0.24871036	0
P20437	0.78239924	0
P31384	0.6861229	0
Q04949	0.053056985	0
P10869	0.25999862	0
Q02799	0.9238199	0
P32895	0.8407631	0
Q08001	0.6669633	0
Q01454	0.0074235797	0
Q03758	0.040483713	0
P05374	0.4170544	0
P32324	0.84151506	0
P53858	0.029521674	0
P54861	0.016667187	0
P32797	0.0019658804	0
P15442	0.00010695405	0
P33417	0.9818398	0
P38439	0.09874949	0
Q12502	0.83837605	0
P41940	0.960948	0
P25333	0.79704547	0
P38873	0.0013173223	0
P41948	0.99238116	1
P38144	4.2026048e-05	0
P19158	2.7143747e-08	0
P33400	0.56799465	0
P10592	0.7536926	0
P0CS90	0.9762723	0
P43579	0.024472654	0
P34072	0.88304126	0
P13712	0.4685163	0
P22211	0.98558736	0
P38691	0.9998442	0
P38970	0.57914	0
P15108	0.009011269	0
P0CG63	0.22283888	0
P17255	0.8524011	0
Q01477	0.6585286	0
P07273	0.5532983	0
P23254	0.80211854	0
P36097	0.00024417043	0
P53255	0.0476501	0
Q08921	0.70891386	0
Q12235	0.70083934	0
P38199	0.90227604	0
P38219	0.5490309	0
P46683	0.25300032	0
P38708	0.6063618	0
Q03897	0.69270635	0
Q03388	0.030351251	0
P12688	0.048702806	0
