Q12224	0.0089387	0
P38165	0.52551436	0
P46675	0.8153827	0
Q12427	0.1054537	0
P17890	0.041743755	0
P40357	0.0038965344	0
P38634	0.09089038	0
P17121	0.18623292	0
P38272	0.27904335	0
Q07478	0.19087711	0
Q07657	0.51105076	0
P49723	0.038334876	0
P36094	0.35904115	0
P32832	0.01719886	0
P16140	0.25515196	0
P32790	0.066233605	0
P21304	0.021813631	0
P24276	0.8262126	0
P43565	0.9105654	0
Q00402	0.99297154	0
Q04439	0.057146788	0
P32380	0.00015437603	0
P11792	0.44919312	1
P39956	0.68131626	0
P47018	0.0019300282	0
Q05518	0.0073112845	0
Q12515	0.0030084252	0
P38351	0.0012326837	0
P53191	0.019135326	0
P01120	0.041978747	0
P39523	0.5748711	0
P40343	0.5387489	1
Q03559	0.32756847	0
Q04934	0.5348827	0
P16387	0.32931608	0
P33401	0.20002595	0
P05030	0.8759147	0
P39109	0.99971575	0
P41895	2.4520627e-06	0
P11491	0.78982115	0
D6VTK4	0.7341949	0
P53550	0.5545496	0
P48562	0.98256826	0
P14540	0.08488053	0
P47068	3.7706053e-05	0
P21192	0.63062155	0
P14164	0.00043028593	0
P48361	0.6368898	0
P46949	9.2129e-06	0
P38845	0.00017639995	0
P41697	0.84159416	0
P53104	0.9614535	1
P12962	0.06307167	0
P35817	0.028388143	0
P23293	0.15041843	0
P32873	0.76932156	0
Q03833	0.07015172	0
P43598	0.35324603	0
P43574	0.312595	0
P13382	0.93617547	0
Q06628	0.92143595	1
Q12186	0.19107261	0
P34216	0.9601528	0
P53858	0.020786017	0
P32457	0.21388265	0
P41818	0.009453058	0
P23301	0.27415502	0
P47170	0.9217456	0
P38439	5.0307826e-06	0
P42846	1.5226348e-08	0
P20484	0.19848374	0
P13186	0.96109825	0
P39935	1.2593772e-06	0
Q12117	0.6852101	0
P53094	0.7622893	0
P00950	0.5840374	0
Q12163	0.032969892	0
Q92317	0.3312546	0
P06102	0.0072229803	0
P34072	0.29552126	0
P34217	0.75119495	0
Q06505	0.03339559	0
P38691	0.019129455	0
P33748	0.18893945	0
P38970	0.10319269	0
P53273	0.9916862	0
Q08921	0.0366655	0
Q06385	0.65007114	0
Q06685	0.7207859	0
P40473	0.819566	0
P32486	0.26284325	0
P53252	0.029498667	0
P25293	0.0112627745	0
P38199	0.010296732	0
P12688	0.9518094	0
