P39704	0.00045624375	0
P31384	1.7553285e-12	0
P39734	0.09046167	0
P28005	0.4359699	0
P39731	3.679548e-07	0
P11433	0.001914978	0
P39727	0.020011187	0
P39723	1.0293844e-08	0
P39715	7.811915e-05	0
P22209	0.0031257272	0
P32479	1.24741814e-17	0
P32784	0.0010021329	0
P38206	0.72128546	0
P13434	4.7496123e-16	0
P38205	0.39728642	0
P38199	0.00015643239	0
P38198	0.04667461	0
P34216	0.9603282	0
P32602	0.034474462	0
P34218	0.19211513	0
P34219	1.5192939e-18	0
P34220	0.08510676	0
P34223	0.00012227998	0
P34225	3.875695e-11	0
P34226	0.9970141	0
P09435	0.000118347496	0
P38182	1.2031464e-06	0
P38167	0.32420564	0
P38166	1.1057228e-13	0
P38213	0.9999634	0
P08431	1.3999708e-06	0
P04397	2.0396288e-07	0
P38227	0.0007613301	0
P32833	2.3204893e-07	0
P38242	2.758093e-08	0
P38250	0.0063045323	0
P38263	5.127952e-19	0
P38266	0.95868397	0
P06787	1.954263e-08	0
P14922	0.0019392669	0
P38270	0.035277516	0
P38271	1.1200876e-08	0
P38272	1.586237e-08	0
P38273	2.3577912e-11	0
P38274	1.9173053e-06	0
P38279	0.9510867	0
P33313	8.257666e-21	0
P38292	0.04805371	0
P32590	0.000372231	0
P38304	0.00015315413	0
P38308	0.27611744	0
P38313	0.0011312962	0
P38316	5.196792e-21	0
P38321	0.011433542	0
P38144	2.814576e-10	0
P33759	8.207666e-05	0
P38339	0.50302374	0
P38346	1.9139327e-08	0
P38349	4.954845e-07	0
P38356	0.05455786	0
P25558	0.021748751	0
P25559	7.164292e-10	0
P11709	9.669938e-19	0
P25348	0.0061169863	0
P25353	0.0002348125	0
P32445	8.241168e-06	0
P25358	0.019096553	0
P25641	9.317099e-08	0
P25644	0.018770725	0
P25646	0.0076124966	0
P25651	1.9723517e-10	0
P25655	0.64099663	0
P25656	1.3465769e-22	0
P32828	0.86571336	0
Q99190	2.9786055e-08	0
Q12403	3.308978e-05	0
Q12100	0.99974614	0
P32381	4.0685712e-11	0
Q12389	4.1876122e-19	0
P33399	0.63902646	0
Q07442	1.7688333e-11	0
Q3E7B7	4.5355657e-05	0
Q07500	0.95506585	0
Q07528	0.17418668	0
Q07532	1.4746529e-10	0
P52891	2.09149e-06	0
Q07541	1.8641166e-06	0
P25037	2.6621482e-08	0
P25694	5.1613303e-13	0
Q12516	0.49910903	0
P53622	2.010714e-08	0
Q12142	0.0017071962	1
Q12136	0.026745617	0
Q12510	1.2271086e-05	0
P04819	4.586551e-06	0
P32448	0.40372416	0
Q12310	0.000982672	0
Q12328	2.9667013e-10	0
Q07648	0.007817626	0
P32797	0.0023792386	0
Q07651	0.07231879	0
P11484	0.011072248	0
Q12494	4.560365e-15	0
Q12084	1.6210147e-13	0
Q12421	0.0009938478	0
P15180	0.05294916	0
Q12025	2.7969083e-08	0
Q12378	6.1005775e-16	0
Q12454	0.016706347	0
Q12497	0.05115819	0
P31688	0.012550652	0
P32345	2.7580833e-11	0
P38960	4.4570576e-13	0
P38962	6.515445e-16	0
Q12675	0.0007593334	0
P34730	0.30771732	0
P40316	1.8572271e-07	0
P32599	3.3049122e-11	0
Q03761	2.0874991e-13	0
P08153	0.00026014447	0
Q03769	0.0068663955	0
Q03771	1.8527327e-10	0
Q12427	1.45227945e-08	0
Q03976	7.477608e-08	0
Q03941	8.936716e-06	0
P38994	1.0520298e-05	0
P41810	2.4369606e-06	0
Q03780	8.3219366e-18	0
Q03782	3.0132138e-17	0
P35056	6.0862457e-09	0
P50108	1.1965715e-06	0
Q03785	0.7129726	0
P40314	2.78887e-06	0
P31111	0.10489249	0
Q05530	5.5092678e-05	0
Q05541	0.15752092	0
Q05549	6.41456e-05	0
P24276	0.0017062724	0
Q06629	0.054945648	0
Q12153	8.907098e-21	0
Q06680	1.1608977e-06	0
P28795	0.0024460554	0
Q06682	0.16196212	0
P49018	1.1589673e-08	0
Q05515	0.8822578	0
P10662	6.267709e-08	0
Q05518	2.7572028e-07	0
Q06336	0.84665686	0
Q06339	8.933508e-20	0
Q06344	0.99888873	0
P39743	1.9783852e-16	0
Q04087	8.844734e-05	0
Q2V2P7	0.00081139803	0
Q03305	0.00099352	0
P06782	0.99834466	0
Q03407	0.97814167	0
Q03430	6.3096506e-09	0
Q12263	1.6465879e-07	0
P08458	1.285007e-07	0
Q03034	0.0013615191	0
Q03036	0.0012237132	0
P33767	5.781707e-07	0
P03069	9.576025e-14	0
P39968	0.8293574	0
P39996	0.004283875	0
P23301	0.0035121143	0
P33332	0.965179	0
P40017	2.583118e-08	0
P40022	5.9698135e-09	0
P39954	3.119277e-05	0
P00498	2.1041669e-07	0
P28240	0.0009497702	0
P40051	4.3402442e-06	0
P52870	2.3087263e-05	0
P40060	7.2657466e-12	0
P39967	4.7680615e-10	0
P39945	3.264259e-08	0
P40066	1.7973356e-08	0
P40070	5.385332e-05	0
P40072	0.0011424124	0
P38682	2.4269668e-06	0
P39962	0.95599854	0
P39940	7.194239e-10	0
P40079	5.171819e-08	0
P39939	0.0031120777	0
P40084	4.1382584e-05	0
P40088	4.114264e-06	0
P40089	9.4754e-08	0
P33306	0.0051721334	0
Q3E784	1.12794106e-11	0
P31115	0.6907727	0
P25808	9.970077e-13	0
P07560	3.006299e-08	0
P15625	1.0320048e-12	0
P43573	2.7793844e-20	0
P43570	7.092119e-06	0
P43565	3.5930298e-05	0
P43564	2.6156454e-07	0
P01123	7.2283264e-09	0
P43553	0.8258294	0
P43549	0.0058391094	0
P0CY01	0.004016608	0
P43590	3.9214985e-08	0
P43592	1.3607365e-06	0
P43535	1.8305708e-07	0
P43593	6.7061976e-08	0
P23337	0.009604484	0
P43601	0.6978259	0
P43603	5.9355365e-09	0
P43606	2.2302926e-09	0
P07270	2.1630263e-13	0
P43610	1.4431333e-13	0
P43613	4.9882376e-05	0
P43615	4.1214507e-06	0
P43623	9.1968224e-07	0
P05030	0.8582933	0
P53170	0.69456345	0
P53158	1.579152e-08	0
P21827	0.00011655325	0
P46672	1.7511364e-05	0
P53133	3.621324e-09	0
P32505	2.4299127e-06	0
Q01163	3.9443065e-10	0
P53124	4.787329e-20	0
P53110	1.1296663e-06	0
P39016	0.00016853213	0
Q00362	0.3267973	0
P32558	0.0033517778	0
P34164	0.11677191	0
P53035	5.9315415e-09	0
P22434	0.015596479	0
P53212	9.3779526e-11	0
Q3E792	0.18923154	0
P28737	2.4147665e-05	0
P53233	0.033842772	0
P41901	9.411274e-07	0
P38972	0.3040689	0
P53248	0.0017898381	0
P12686	2.831689e-06	0
P53252	0.16084936	0
P22204	0.41023985	0
P48361	0.9981328	0
P24868	1.2479839e-05	0
P53274	1.9913968e-09	0
P53278	0.23097154	0
P48238	0.079191804	0
P27476	0.08647463	0
P53292	2.1755822e-07	0
P32893	0.00015830994	0
P53298	0.002230227	0
P42940	0.07958871	0
P30822	0.0053624213	0
P16861	8.300814e-12	0
P53314	0.038520426	0
P53050	0.030280858	0
P38749	0.020873249	0
P38747	1.4089142e-11	0
P38744	2.6608881e-05	0
P38700	0.003998637	0
P10614	4.703102e-10	0
P38758	1.4491942e-08	0
P23624	6.175144e-05	0
P18962	0.021039844	0
P38765	0.00046685338	0
Q00772	0.9909806	0
P38778	1.8239194e-05	0
P38713	0.006950438	0
P38798	5.0139297e-09	0
P38801	7.193488e-09	0
P38691	0.099500984	0
P38806	4.120778e-12	0
P32465	0.15567723	0
P38817	7.0075714e-07	0
P38820	1.1612154e-08	0
P38825	4.7315186e-07	0
P38849	0.021238655	0
P38852	1.5217717e-13	0
P38855	5.3220197e-06	0
P38862	0.11519197	0
P38877	0.0045413673	0
P38879	0.00027954578	0
P40558	7.657292e-14	0
P40548	9.096132e-06	0
P40547	0.49150595	0
P07278	7.527346e-05	0
P40522	7.929748e-08	0
P40188	0.9796743	0
P40508	0.10030159	0
P40498	1.7264983e-18	0
P40433	0.25412375	0
P40471	0.05111158	0
P40469	0.00022953749	0
P40466	0.0019052923	0
P40458	1.9459992e-05	0
P40453	1.1978496e-07	0
P40450	9.458188e-07	0
P40563	0.016504258	0
P40578	0.0054011643	0
P40579	0.00035598874	0
P40582	0.04999727	0
P41544	2.8065454e-14	0
P08678	1.578634e-06	0
P46962	6.1436195e-12	0
P47065	2.0358083e-07	0
Q00618	4.8124046e-05	0
P20448	9.1976733e-07	0
P16474	0.00016406178	0
P47057	0.43595725	0
P47046	0.06974983	0
P47045	2.4406564e-08	0
P47029	1.4335351e-06	0
P42949	0.8761767	0
P32581	0.22520864	0
P42947	0.062180907	0
P42944	4.634574e-08	0
P47018	0.0009223819	0
P47017	1.7934096e-06	0
P47006	0.93929374	0
P46999	0.1354588	0
P46989	1.3080478e-11	0
P39543	2.140685e-05	0
P39538	6.197722e-07	0
P46965	1.2167529e-08	0
P41903	2.297325e-05	0
P47107	0.51424146	0
P47108	7.7229936e-07	0
P47111	0.28841817	0
P0CS90	7.0928077e-12	0
P19211	3.9423846e-12	0
P47115	1.10727295e-11	0
P47116	0.026249737	0
P17106	2.5029076e-05	0
P35169	0.00017312169	0
P47122	7.733699e-08	0
P47134	1.3823065e-11	0
P47136	0.0017862916	0
P47140	7.413707e-05	0
P47143	0.00044482946	0
P47164	1.1446219e-08	0
P47173	8.381379e-12	0
P47181	0.071334094	0
P36107	8.30652e-11	0
P36106	0.00085932016	0
P36103	2.4351123e-09	0
P36094	5.051532e-08	0
P32801	9.155843e-14	0
P35725	6.840764e-11	0
P32364	0.99872625	0
P23493	0.13541356	0
P34244	3.0211465e-06	0
P14904	0.03402853	0
P14064	3.7472673e-13	0
P22936	8.290935e-06	0
P32330	0.009290457	0
P32343	0.006136	0
P36062	1.8350226e-09	0
P36056	0.08412376	0
P36053	0.0032345057	0
P36005	0.005984515	0
P36051	0.004740089	0
P05986	1.092517e-18	0
P36003	3.4082674e-11	0
P36048	1.0962632e-06	0
P34237	0.00036609173	0
P34234	0.00022953749	0
P36015	0.9957124	1
P32600	0.27148402	0
P33418	0.003967017	0
P22515	0.00032177567	0
P32368	0.0011483133	0
P21576	0.00090157986	0
P36112	1.0014786e-09	0
P36117	0.02885124	0
P36119	6.7012654e-05	0
P36132	2.717856e-08	0
P36134	7.3763397e-19	0
P36138	2.4360446e-14	0
P25293	1.0851942e-18	0
P36152	4.5857947e-17	0
P36156	0.9326824	0
P36161	3.541225e-08	0
P36164	4.599751e-07	0
P32583	9.436869e-13	0
P36026	0.9298307	0
P54790	7.280264e-10	0
P41800	3.1354464e-06	0
P32892	1.04825915e-07	0
P32350	1.910814e-08	0
P10592	0.012280554	0
P0CG63	0.39301592	0
Q07878	9.271079e-12	0
Q07879	0.99354875	0
P23900	4.648961e-08	0
Q07897	0.00526464	0
P05748	0.0026299357	0
P46675	1.1422409e-07	0
P25385	5.3057662e-12	0
Q12396	0.03510779	0
P43634	2.101023e-05	0
Q12500	1.578603e-09	0
Q12102	0.0005570948	0
P32329	0.300978	0
Q12138	0.0014835596	0
P39015	0.6873421	0
P05759	0.0031058788	0
P14306	0.011020482	0
P80667	1.6693471e-14	0
Q05775	1.5064322e-06	0
Q01662	5.4202445e-07	0
Q06551	0.0060192645	0
P38623	0.031359613	0
Q06568	0.0019645095	0
Q06146	0.99807125	0
Q06148	9.8261e-07	0
P22214	2.516646e-09	0
Q06216	0.020509541	0
Q06218	1.1772072e-06	0
Q12349	6.118051e-14	0
P37297	9.4114085e-07	0
P52491	5.6640835e-17	0
Q06704	0.08677131	0
Q06159	7.51066e-05	0
P32457	0.00029850006	0
P53769	1.4629501e-15	0
P0C0T4	1.1863752e-05	0
Q06132	5.1859055e-19	0
P38631	1.0663887e-07	0
Q06144	1.9610947e-17	0
Q3E747	1.4887396e-08	0
P40319	6.775248e-05	0
Q05937	4.130394e-08	0
Q06685	1.2635304e-11	0
Q06698	2.0061895e-12	0
Q06410	0.0645878	0
Q06440	3.0491162e-06	0
Q06671	0.12554756	0
P08638	0.70661944	0
P53427	1.6551735e-12	0
P19880	5.037864e-10	0
Q03703	0.0510087	0
Q03433	1.9303415e-07	0
Q04693	0.00031843781	0
P14747	0.00029489398	0
P33441	1.0231642e-05	0
P25719	1.2474383e-06	0
Q04201	0.39359593	0
P46963	4.1595456e-05	0
Q12746	1.6187732e-11	0
P54781	1.6958964e-19	0
Q02630	5.371122e-06	0
Q04660	0.0034271479	0
Q04264	0.00022867322	0
P32488	0.0050548613	0
P35203	0.0005263686	0
P39110	1.0711853e-11	0
P40210	0.013586104	0
Q03818	0.007078856	0
P32567	0.5216139	0
P40969	7.8765964e-08	0
Q03212	0.06283718	0
